5.59215705875294899e-01,2.29501067133376191e+00,6.21701896594383463e+00,8.33000503774395717e+00,9.44524339603376539e+00,1.34682320889144851e+01,1.41394287258601921e+01,9.47035990021812424e+00,2.70811902146296635e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
4.24536318030013515e-01,1.85279293294899228e+00,6.13571950409997235e+00,9.79869652324141960e+00,1.19812465020890535e+01,1.45014776945650326e+01,1.32752407759489337e+01,1.65786042142456864e+01,1.75734336886984828e+01,1.23376194391239102e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
5.20101413000136459e-01,2.21280549873263199e+00,6.20397178105813474e+00,9.00153867794917950e+00,1.26062054189142412e+01,1.38400089150173784e+01,1.25652076714254424e+01,1.51547407777433971e+01,2.07383737007754121e+01,1.11973517623579042e+01,8.51236505990463854e-01,0.00000000000000000e+00,0.00000000000000000e+00
3.85706619560702235e-01,2.03305883858879799e+00,6.51895826039497805e+00,8.95510187534790170e+00,1.17227704339433760e+01,1.35568642127047490e+01,1.23766480216572159e+01,1.49409542274234575e+01,1.86742066479517099e+01,1.13169859990968398e+01,5.03527917479021792e+00,3.39575575299328608e-02,0.00000000000000000e+00
3.79794963383976392e-01,2.18258277938636525e+00,6.85428773598345042e+00,9.32450764560944023e+00,1.12562079074628301e+01,1.20211556130702437e+01,1.19910544698085992e+01,1.56307230731516356e+01,1.72255085279863067e+01,9.57904868738655146e+00,5.46801348796630293e+00,2.19316026616980375e+00,0.00000000000000000e+00
4.46421425515735826e-01,2.22602710403163639e+00,7.02064376313745164e+00,1.00603287938215988e+01,1.20357697896472988e+01,1.38702983521566665e+01,1.40266017657027060e+01,1.64554335080334688e+01,1.60904492003066508e+01,8.38188062275964896e+00,5.51316291664280822e+00,4.07794000923562816e+00,1.38059597359685648e-01
5.38701595798938282e-01,2.29080972758055879e+00,7.04580439045844109e+00,9.84389462309146346e+00,1.22874295192866629e+01,1.37915763880419604e+01,1.37528604978655320e+01,1.60307451613085341e+01,1.31142719167523065e+01,7.22987665812319946e+00,6.20080818316036986e+00,3.98050456782504192e+00,3.34186693833314730e-01
4.99341049026145456e-01,2.15528754011048251e+00,6.79821486609484982e+00,9.13639481109974660e+00,1.16449229260439058e+01,1.29848897471293743e+01,1.30079793237001358e+01,1.49866263316597834e+01,1.03070315117740421e+01,6.95417857902103442e+00,6.04838639579796578e+00,3.45782820876657082e+00,2.90302163507935140e-01
3.85952908358549007e-01,1.61819664425905452e+00,6.09069686973488711e+00,7.65802566955516184e+00,9.55584272100979781e+00,1.03165945177975011e+01,1.05180247687933210e+01,1.28445167259678286e+01,7.52225060868678863e+00,7.39615795905878226e+00,5.78864541587816550e+00,2.85439084544205235e+00,2.31058979895316874e-01
3.09066020096154359e-01,1.18184678503772811e+00,4.06364937371846491e+00,5.42729084951770169e+00,7.06968681954237521e+00,8.64021505929874678e+00,1.00351207040775918e+01,1.16173094103888772e+01,7.44199255619226907e+00,7.85004747763005550e+00,5.10948362071489814e+00,2.04870762082767710e+00,1.54782149870628771e-01
2.92632563861482065e-01,1.15339305227886557e+00,2.97363185325399515e+00,4.65348780564992559e+00,6.05181103474447912e+00,7.61626978067287475e+00,8.35321298601815165e+00,8.28870472266394920e+00,5.51853900582348977e+00,4.67646164219882277e+00,2.72252987869572705e+00,9.30536661175559998e-01,8.53052014050566521e-02
1.49064021554815823e-01,7.48168421863618094e-01,1.70998668863478476e+00,2.81512736828882337e+00,3.66659457010180967e+00,4.30274578761156157e+00,4.63149682334961987e+00,4.27314459924974077e+00,2.89448751842678842e+00,2.31938941837539669e+00,1.23822098963795546e+00,4.12712465043829468e-01,4.34927847023978617e-02
6.95425882378016835e-02,3.07082982746522404e-01,7.64900642447683632e-01,1.19576046521614687e+00,1.61578949148098561e+00,1.88593777718815137e+00,2.05367169008154837e+00,1.97154639551516775e+00,1.28557303197070927e+00,1.14784647854159161e+00,6.18101287120927267e-01,2.55688892529625955e-01,2.73219544318725957e-02
1.96197270698512637e-02,7.81387285340498922e-02,1.90223225678536029e-01,2.83578857298937892e-01,3.61181474105970679e-01,4.39556602915808392e-01,4.76992667117569824e-01,4.97038212414082137e-01,3.57996859180931215e-01,2.85399804607096630e-01,2.03431105953931823e-01,9.32604102179093314e-02,1.33054462321578245e-02
1.18809058405365802e-02,4.01711760336706108e-02,6.44739394499954099e-02,8.35003702831938477e-02,9.82250645860002075e-02,1.13297951251192366e-01,1.29508616018760653e-01,1.40802480975409372e-01,1.11898577606063740e-01,8.86431658469358230e-02,7.05384078308867873e-02,4.17024389514457083e-02,7.64717377830836931e-03
