2.36644625162476682e-41,8.13756408030624505e-41,1.72883429883089196e-40,2.74843504616304999e-40,3.31946647024688590e-40,3.51664133068839760e-40,3.25078782030622030e-40,1.71074262515894203e-40,4.26227552677873685e-42,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
4.39748280102640312e-41,1.65154872511126842e-40,3.50860050900202948e-40,5.48703011222094520e-40,6.69203357239892127e-40,7.06732542654566251e-40,6.21943794305317634e-40,4.78475659834500975e-40,2.48943979887619441e-40,1.64833418140432852e-41,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
7.13269903255604381e-41,2.50533203194423956e-40,5.23749614199572104e-40,8.20450852865122366e-40,9.95135097400877008e-40,1.01824544083975482e-39,9.05539517077774283e-40,6.78608881611049504e-40,4.22959895643355584e-40,2.07123431168633697e-40,1.41484785244532079e-41,0.00000000000000000e+00,0.00000000000000000e+00
8.33050794713609924e-41,2.96098647431991861e-40,6.27592534831043695e-40,9.66304373280661104e-40,1.18156327725085763e-39,1.21735131576337332e-39,1.07486541852235032e-39,8.10398814463135205e-40,5.00692338799930183e-40,2.76884634577212166e-40,9.69573404904542783e-41,5.36120088948953075e-43,0.00000000000000000e+00
8.77745729628842775e-41,3.23181942579746949e-40,6.74274834313941092e-40,1.06349807187890535e-39,1.30195042072709663e-39,1.33271146266705741e-39,1.18733432780595608e-39,8.93212113421193110e-40,5.67861270520758744e-40,3.19467025275503697e-40,1.43617526172080081e-40,2.86511161117854077e-41,0.00000000000000000e+00
9.71044261062972551e-41,3.51907004723525465e-40,7.36300172872829949e-40,1.13259299783695608e-39,1.41609727125447435e-39,1.45827208563542602e-39,1.30928940971429867e-39,9.98099410163468137e-40,6.39780930115687120e-40,3.71374297557206273e-40,1.64323867742538145e-40,5.34192531580940532e-41,1.13795820142909592e-42
1.03535486927460667e-40,3.90563543032766921e-40,8.18780348308644976e-40,1.25538503665463936e-39,1.54239589443043213e-39,1.59960155875809128e-39,1.44545490370649412e-39,1.10551845212817888e-39,7.09033907880692553e-40,4.11470212717588824e-40,1.78464809953764101e-40,5.67610561296117313e-41,3.07402750595227316e-42
1.10237057415932282e-40,4.09299321359353044e-40,8.57556553378973348e-40,1.31369300600105065e-39,1.61529216703603751e-39,1.69265840536727105e-39,1.51632353562666900e-39,1.14341349069598352e-39,7.31831939153547147e-40,4.17682238080361871e-40,1.78116602315221444e-40,5.22474590472033738e-41,3.33078847220557087e-42
1.09315195797840199e-40,3.98785776464872674e-40,8.42928511279877750e-40,1.29874621378689290e-39,1.59775341681174068e-39,1.64559022150648527e-39,1.47585070961014759e-39,1.10794088511621661e-39,7.00176489480762602e-40,3.92824665666117615e-40,1.58030091165533754e-40,4.37210026667863922e-41,2.70101220224838088e-42
8.96687521731912440e-41,3.28680406653719069e-40,6.89246736354826393e-40,1.07951318649527672e-39,1.29046179156506518e-39,1.33107542174811036e-39,1.19336155288200906e-39,8.76352497418697634e-40,5.37463932638633711e-40,2.89712591816594680e-40,1.13447586349875486e-40,2.85482726579523000e-41,1.87071975193981600e-42
4.82246592224523243e-41,1.83118908660044271e-40,3.85375695887778067e-40,5.91936086827042177e-40,7.20585395984667113e-40,7.38820272020414662e-40,6.48575915918831869e-40,4.69590832418314105e-40,2.78190460187767891e-40,1.47550828519606434e-40,5.56426574835059567e-41,1.39478270957036862e-41,9.19005210384760534e-43
2.12639483599208022e-41,7.85471436141395498e-41,1.67577048069711997e-40,2.56359819412350224e-40,3.03682976735135054e-40,3.17073911252578496e-40,2.81575887086573194e-40,1.98825284539121947e-40,1.18236611315641426e-40,6.25066431774135908e-41,2.36275182778757364e-41,6.40894340077263458e-42,5.48400920109197245e-43
8.82945460670885809e-42,3.13266926584611302e-41,6.67943287650421078e-41,1.01384278237796647e-40,1.24631897046377316e-40,1.26884701851168508e-40,1.10252989165180443e-40,8.20618327417806332e-41,4.94020590227594529e-41,2.64089309249683420e-41,1.04631757832077710e-41,3.23943020786143984e-42,3.10582705406546576e-43
1.97318971426687821e-42,7.49555176787717912e-42,1.56780859376098702e-41,2.42622329486395895e-41,2.99105540509922362e-41,3.05494635704454770e-41,2.78811812715834614e-41,2.07720074049140235e-41,1.35546542819838372e-41,7.78479200077646323e-42,3.50000485017479671e-42,1.20370227541789706e-42,1.76867370653106065e-43
